Country,AgriLand,ChildrenPerWoman,DemocracyScore,Exports,FemaleParticipation,ForestArea,GDPpercapita,HealthSpendPerPerson,Hightotechnologyexports,Imports,IncomePerPerson,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,LiteracyRateAdult,LIteracyRateYouth,Populationdensity,ElectricityPerPerson,Taxrevenue,Tradebalance,Trafficdeaths,Urbanpopulationgrowth,YearlyCO2emission
Tunisia,55.99897013,5.349,-9,40.23725463,18.29999924,8370,1495.12759,89.55363608,3.255558283,45.60090383,3543.72131,31.62,67.7,12.79876319,9.621773071,61.993,66.68294291,88.4724542,39.466,76.52874984,19.75854793,-5.363649202,28.17096901,3.857802034,9489.333333
Turkey,50.12668425,4.361,-5,5.162103929,26.20000076,101460,2540.363158,221.3860233,2.224223118,11.92696813,4436.960547,0,89.1,93.00322465,13.22610249,58.668,65.69433989,84.69107924,56.288,77.561339,18.58659043,-6.764864203,12.11808968,3.23720905,75757
Turkmenistan,68.9766561,5.012,-7,72.58705888,87.19999695,41270,765.4058898,40.69269939,4.952147411,58.8879715,6106.698741,21.51,95.4,669.7110729,0.879112055,60.995,0,0,5.862,287.0509589,0,13.69908738,13.06992044,2.253240826,38684.8
TurksandCaicosIslands,1.052631579,0,0,0,0,340,0,0,14.38936708,0,9978.599054,0,22.76,0,0,0,0,0,17.5,0,0,0,0,4.355531814,71.50000002
Tuvalu,66.66666667,0,0,0,0,10,1395.523077,344.2652084,4.249648864,0,3462.102968,0,53.1,7.955672334,10.12081979,0,0,0,309.654,0,0,0,13.25611019,3.910561573,0
Uganda,53.45077824,7.1,3,19.44384185,87.90000153,38690,241.741169,5.637434355,2.285987052,26.03225107,638.7683033,32.345,125.7,42.56635774,2.197077673,49.456,0,0,52.532,0,11.34543358,-6.588409221,35.31607056,4.349311254,627
Ukraine,71.74379981,1.984,-7,48.04245023,92,95100,984.5852822,63.89465429,4.675687066,47.24339099,7254.745675,22.61,22.8,315.9958903,3.805797135,69.7,0,0,82.895,617.2531582,15.08637895,0.799059243,15.142752,1.443408064,408276.7333
UnitedArabEmirates,2.667464115,5.423,-8,71.29630896,20.39999962,3100,61374.75455,688.1359716,1.354405888,61.41994456,58179.44856,0,29.6,9.515976063,29.28299765,67.615,0,0,12.156,2774.708708,0.703922074,9.876364398,29.01392555,9.417220754,36901.33333
UnitedKingdom,76.34026371,1.726,10,27.14079868,62.09999847,27930,15618.14742,2026.479621,25.05736381,24.67793674,18199.8345,0,12,19.3796196,35.01311666,73.72,0,0,231.795,1529.32662,27.53374674,2.462861946,11.37519,0.323085637,579238
UnitedStatesofAmerica,46.74799322,1.821,10,10.14634146,64,3001950,22630.52015,2531.361794,30.66125744,10.61607949,27838.10795,29.85266373,12.7,9.120245347,40.10795555,73.93,0,0,23.868,3151.254973,10.15010007,-0.469738031,21.87183,0.982647179,4720741.667
Uruguay,86.16729517,2.724,-7,15.03297037,58.70000076,14120,5618.848079,353.9311918,3.098711442,20.63142597,7586.160431,32.72,36.1,54.76281093,17.26399017,70.255,97.47268502,98.77419103,16.654,398.7222362,17.07582853,-5.598455598,12.38723,1.149347406,5837.333333
Uzbekistan,64.0112835,5.127,-7,32.608184,89.19999695,32120,634.6498948,18.16455617,0,34.46422583,2233.98275,20.4,86.9,145.8797594,2.996522045,65.472,98.64258347,99.87434931,35.655,285.9472996,0,-1.856041832,11.8001368,3.42812824,116262.6667
Vanuatu,10.50041017,5.575,0,33.15304028,83.69999695,4400,1071.430192,52.63897988,0.355693163,41.77696198,2584.810373,0,51.2,6.61619777,3.545226267,58.348,78.12244,91.99186,9.487,0,19.79847395,-8.623921694,7.808640003,4.518254853,62.33333333
Venezuela,23.83084859,4.199,9,28.77770272,35,491510,5841.28064,131.6307463,2.704610911,21.8267277,12124.53638,36.91,35.2,25.99101564,7.609295147,68.166,0,0,16.486,430.1320757,13.44400348,6.950975018,42.15213,4.028212804,90794
Vietnam,21.06977173,5.046,-7,46.37510355,83.09999847,117250,365.6036276,10.99984338,6.779599089,54.93068809,660.3613572,31.63,46,81.01489951,8.032765633,67.57,90.15612936,94.83651428,162.873,17.3911311,0,-8.555584539,15.51379299,2.604293788,16819
WallisetFutuna,0,0,0,0,0,0,0,0,0,0,2392.828549,0,0,0,0,0,0,0,56.16,0,0,0,0,0,23.83333334
WestBankandGazaStrip,62.2923588,7.307,0,15.75532715,13.39999962,90,1207.954356,0,0,71.23828722,4062.853591,0,57.9,5.591422586,9.765444426,62.755,93.16931336,99.04601964,250.89,0,0,-55.48296007,0,2.997678565,1570.555555
WesternSahara,0,5.818,0,0,0,0,0,0,0,0,0,0,0,0,0,49.717,0,0,0.565,0,0,0,0,0,161.3333333
Yemen,0,0,0,32.91488526,0,0,533.0693347,15.04057613,0,0,0,0,65.01666667,21.55630887,1.963586114,0,0,0,33.819,0,0,0,0,4.874375628,1195.333333
Zambia,26.69661954,7.182,-9,41.38921357,51.29999924,511340,475.2673786,20.96589003,1.415607701,45.41062612,1461.601942,39.065,96.6,11.76291541,1.940922588,51.172,0,0,7.673,76.68346674,17.83499299,-4.021412549,30.79485512,5.755965163,3531
Zimbabwe,31.73064495,7.095,4,23.36739228,76.19999695,188940,501.2555977,30.41732784,3.560080544,26.52302293,727.5454398,0,65.9,12.74093665,4.595567262,59.406,83.51257977,95.41135812,18.655,129.4520478,22.32692358,-3.155630649,40.26741791,5.854420812,9636
Afghanistan,58.34444904,7.676,-10,17.56274695,31.20000076,13500,0,2.679386285,0,28.35535173,2983.713732,0,148.8,13.21197502,0.892824482,43.661,0,0,19.831,0,5.225978688,-14.67929691,34.5282402,3.792672942,2830.666667
Albania,40.62043796,3.297,-9,17.41308265,80.5,7690,1065.235347,54.30811764,1.334567619,19.37734691,11018.60262,0,43.9,-0.028354135,6.606670493,71.144,95.93863978,98.83120696,100.564,530.4848333,13.35086973,-1.964264261,12.34991932,2.834975431,7824.666667
Algeria,16.63069856,6.192,-9,25.71001618,20.89999962,15790,2008.472176,76.23031739,1.500884466,27.46636749,17959.62611,32.67,67.9,8.433505552,3.826979825,63.16,0,0,8.999,95.60988739,45.25581817,-1.75635131,18.18716621,5.075362694,71096.66667
AmericanSamoa,20,0,0,0,0,180,0,0,0,0,19264.04838,0,0,0,0,0,0,0,189.477,0,0,0,0,4.96226781,0
Andorra,42.55319149,0,0,0,0,160,14554.76284,1433.020707,17.06003868,0,77460.89591,0,4.05,10.86473362,27.23584776,0,0,0,97.654,0,0,0,12.65543461,5.282858487,513.3333333
Angola,46.04154969,7.207,-7,70.32448792,78.09999847,597280,376.8935259,41.61213011,0,54.82159221,7582.403742,44.74,129.9,1022.529697,1.292659027,40.671,0,0,7.048,47.18808042,0,15.15239734,68.28264618,7.650031804,5008.666667
Anguilla,0,0,0,0,0,0,0,0,0,0,24790.94136,0,0,0,0,0,95.40709812,99.11373708,71.989,0,0,0,0,0,45.22222222
AntiguaandBarbuda,29.54545455,2.098,0,74.74385246,0,100,5850.656114,301.9265977,0.092391158,85.00469945,21072.33422,0,13.55,3.145482722,27.15930476,69.931,0,0,150.907,0,0,-10.26084699,7.480210304,-1.391479857,146.6666667
Argentina,46.96074455,3.123,8,7.589895312,33.09999847,318610,6751.820111,337.4737866,7.926679473,4.756486117,27904.65708,35.285,30.1,606.7359412,10.26658765,70.439,93.91285971,96.88254343,10.754,316.8361995,14.19743288,2.833409194,11.57486,2.032241418,106513
Armenia,49.51544944,2.441,-7,26.24359333,88.80000305,3040,806.6710134,23.76120382,2.45954213,50.74939783,8626.164485,35.22,52.9,119.8649039,3.126012874,70.149,0,0,110.322,547.3746067,15.65908219,-24.5058045,11.5320797,1.793887566,3864.666667
Aruba,11.11111111,2.342,0,120.5732437,0,4,18178.42694,0,0,141.8482294,37769.1644,0,0,4.323309122,18.8528014,73.071,97.29125212,99.02641305,349.072,0,0,-21.27498559,0,0.969135846,1821.111111
Australia,61.57517931,1.84,10,13.55258234,55.29999924,1549200,15027.66949,1771.000618,11.54388566,14.92303121,60885.75881,0,9.6,7.837041813,30.88848317,76.02,0,0,2.011,2135.575677,23.76498065,-1.474383971,18.10062,1.062087418,236573.3333
Austria,42.54699818,1.522,10,34.02233845,58.59999847,38380,16375.10914,2659.737802,11.17628571,34.79857526,67010.83859,23.04538597,11.3,4.9501088,33.70645887,73.79,0,0,90.045,1037.764609,19.89441673,-0.835091072,22.1333,0.047129201,54545.33333
Azerbaijan,56.05581337,2.98,-7,53.86519494,87.80000305,9360,1026.579299,16.80687682,2.479389862,48.94115273,9281.555824,0,79.6,228.0577871,5.862177514,65.499,0,0,75.809,1296.938435,15.85377533,4.92404222,9.489263606,1.837008267,40742.53333
Bahamas,1.098901099,2.919,0,63.5882618,73.80000305,5150,18841.51612,584.4697647,2.269428499,58.30679287,42848.27602,0,24.3,3.171435219,15.82173767,69.438,0,0,16.566,0,14.7260195,5.281468929,22.00443649,3.062036475,1855.333333
Bahrain,11.5942029,4.472,-10,96.48621034,25,4.6,9619.930978,420.1869333,1.501811775,93.84405843,39660.12438,0,22,-0.418480511,20.10141682,70.965,0,0,583.327,2782.891433,4.903385928,2.642151913,12.43672228,2.91251769,9207
Bangladesh,77.28355228,5.71,-7,3.279997223,61.40000153,14680,264.8234246,32.84658365,0.168514829,12.95624424,1427.731516,24.91,121,14.04688355,0.923358586,56.861,0,0,623.817,5.574101966,8.464810448,-9.676247022,17.75008774,5.83968334,9122.666667
Barbados,44.18604651,1.858,0,71.92982856,76.59999847,80,7353.519251,453.2519704,15.73404533,67.18343399,26006.54684,0,19.7,5.448014762,30.16578564,69.54,0,0,588.94,0,33.15248161,4.746394566,12.862216,-1.461096413,748
Belarus,45.20675219,2.099,-7,60.73419489,94.09999847,82730,1537.911394,118.1910966,3.036504492,64.71436011,12399.95856,21.71,16.5,271.396524,8.362749461,70.65,0,0,47.84,530.6711478,19.91854176,-3.980165217,18.07446678,2.449895788,64387.4
Belgium,45.75077058,1.571,10,70.030404,56.70000076,6670,16013.87103,2324.149193,8.88487011,69.67280616,42997.87603,28.06096746,10.2,5.438717464,30.22596694,74.43,0,0,322.172,1486.371422,26.12881195,0.357484959,18.75999,0.113153613,105405.6667
Belize,4.252520824,5.17,0,62.44665718,21.29999924,14890,1798.958544,90.45181153,0.02113616,70.15173068,7075.95332,0,47.9,9.444440341,5.755797533,70.865,0,0,7.01,0,19.74076545,-7.705073495,42.74856186,2.740956407,172.3333333
Benin,19.07430844,6.994,-7,19.57937532,42.79999924,50610,312.4100267,11.0225693,0.081484321,30.93192817,2487.640113,0,120.9,1.953580957,0.814870479,49.352,27.24525033,39.87661252,35.763,15.79907709,16.79890514,-11.35255285,25.50226974,5.085919449,513.3333333
Bermuda,20,0,0,26.34129685,0,10,42006.57456,0,0,36.13927456,91293.04491,0,0,10.29655249,51.02341563,0,0,0,1083.792,0,0,-9.797977707,0,0.722024797,443.6666667
Bhutan,9.446808511,6.362,-10,12.93080412,33.40000153,31410,302.5674215,43.99881312,0.125439808,47.3591138,2071.200911,0,114.7,8.238537015,3.369309548,47.92,0,0,10.146,0,7.950942685,-33.78973635,17.9458847,7.196431213,51.33333333
Bolivia,32.04744761,5.189,8,23.65486385,46,600910,906.9457718,38.48795998,19.72303012,25.8198699,5890.958731,0,101.2,1443.397382,4.64469234,55.016,77.96600985,92.19019711,5.308,79.88695117,15.0163488,-2.16500605,19.60947037,4.187281721,4040.666667
BosniaandHerzegovina,42.34901961,1.973,-5,31.40396935,88.59999847,21850,1601.685372,133.8706929,3.013773716,78.69141101,8440.789081,27.41,25.7,5.465613727,12.80676448,71.774,96.66309845,99.79393031,79.433,807.4510991,19.995827,-47.27023881,3.761750937,2.223109319,17678.46667
Botswana,45.88781254,5.731,6,60.81127215,48.09999847,125350,1509.20752,228.3344542,0.497896847,57.96219857,10900.87365,0,45.2,15.42698523,3.153752526,62.762,0,0,1.967,38.36877651,21.46588053,2.849073586,26.70654106,12.01333038,1045
Brazil,27.17964116,3.587,-3,13.54758492,37.59999847,5459430,3154.965632,168.8510596,10.61956686,7.924387293,13780.507,46.61,64,212.7857817,11.24761857,64.081,84.90186763,93.19646803,15.666,229.7588657,14.08522187,5.623197625,19.0379,3.496511668,168791.3333
BritishVirginIslands,0,0,0,0,0,0,0,0,0,0,8866.970828,0,20,0,0,0,0,0,84.391,0,0,0,0,0,33
Brunei,2.277039848,3.843,0,74.18211695,40.40000153,3970,22844.52382,577.0758272,6.046940029,33.3850131,119309.6927,0,11.4,-1.27417168,22.00380965,71.898,0,0,36.947,1004.790769,0,40.79710385,16.59905243,3.56694854,1917.666667
Bulgaria,55.78956883,2.015,-7,40.13116139,93.30000305,33750,1469.146444,130.0654579,4.336613325,38.24614967,16603.95931,0,20.7,2.736752057,15.90808776,71.35,0,0,80.733,1057.953989,19.73881829,1.885011724,12.44767,1.014014797,87358.33333
BurkinaFaso,32.83991228,7.159,-7,10.96091363,80.69999695,62480,155.6079769,10.64613718,5.340215231,28.75779204,1541.050395,0,110.2,6.501085279,0.349583993,48.992,12.84816893,19.41415165,29.062,0,12.18425259,-17.79687842,33.69688034,8.794115988,465.6666667
Burundi,83.72274143,7.492,-7,11.50400691,95.30000305,1980,161.8115391,3.781681628,4.472863438,23.55230979,1099.380389,26.59,110.2,17.21619498,0.2474225,48.52,73.12574578,81.1082129,168.681,0,14.28089027,-12.04830288,43.82777786,6.863580586,220
Cambodia,15.24473148,6.2,-3,37.98366338,84.19999695,115460,362.5250825,8.288504245,0.104734986,41.80482507,1198.009559,34.87,88,4.345153809,0.285819761,50.841,75.59824875,85.42712108,41.816,25.91406673,9.336230691,-7.261492866,22.96832657,12.82308961,410.6666667
Cameroon,19.27185801,6.708,-8,33.4785942,65.30000305,221160,826.8077331,8.730404863,1.794246638,30.99342605,5150.69893,38.68,94.9,13.55219179,1.542731831,52.624,54.81268528,75.95765932,21.492,26.5965859,9.753700886,2.485168147,29.70799255,5.328773705,6057.333333
Canada,7.373500442,1.624,10,28.63971422,66.69999695,3101340,17516.23999,2038.784625,14.3227372,25.11510692,48863.69775,24.78585623,8.3,3.279553736,40.27025797,76.43,0,0,2.561,3910.274259,14.13876212,3.524607302,15.17957,1.143225657,406677.3333
CaymanIslands,8.333333333,0,0,0,0,130,0,0,0,0,78360.0424,0,0,0,61,0,0,0,73.356,0,0,0,0,3.488848118,187
CentralAfricanRepublic,7.997046454,5.952,-7,0,76.19999695,229030,0,0,0.176911497,35.50167739,1817.297051,0,0,0,0,48.742,42.13479552,54.50468963,0,0,6.214223404,-12.10768311,40.31264496,0,0
Chad,38.23856417,7.089,-4,18.01780726,39.79999924,123170,166.7207562,5.883628815,0,24.05303153,1792.642312,0,119.9,24.06635311,0.528875728,45.711,27.01782429,39.61523737,3.903,0,0,-6.035224272,35.50316238,3.61259816,216.3333333
ChannelIslands,42.10526316,1.434,0,0,0,8,42608.26284,0,0,0,0,0,0,3.844944464,0,74.3,0,0,677.723,0,0,0,0,0.71508732,0
Chile,22.19143814,2.655,-6,24.23391277,39.70000076,158340,2290.183269,203.6419837,3.868834788,25.3426554,10142.63169,44.51,19.5,12.61234173,16.55958693,71.401,96.47007241,98.79077329,15.739,138.1661903,17.80705408,-1.108742623,8.163351,1.976357915,22198
China,51.34335111,2.769,-7,10.41128712,82.69999695,1770000,258.7202307,33.44500659,18.69326455,10.39031072,3583.849774,0,42,4.936207591,7.946294135,68.1,90.92021038,98.85873002,108.409,15.34768529,6.780145136,0.020976401,20.96404076,4.535197363,1814743.333
Colombia,40.87967553,3.525,8,11.87579493,53.5,615090,2003.992013,172.7237624,6.35277707,12.47217738,8941.10028,45.08,35.7,22.17500486,9.314060267,67.311,92.46303826,97.65852742,25.779,303.8656062,11.42407461,-0.596382453,19.89952,3.239828372,48975.66667
Comoros,64.51612903,6.766,-6,9.018906391,72.09999847,80,436.2345258,13.21327058,0.22213077,55.53568272,2582.175168,55.19,104.1,6.159892419,1.533022595,53.625,58.20423375,70.94938792,201.425,0,0,-46.51677633,18.19371986,4.822292013,47.66666667
CookIslands,0,0,0,0,0,0,0,282.2686805,0,0,0,0,23.5,0,0,0,0,0,74.797,0,0,0,8.616690636,0,22
CostaRica,53.81903643,3.491,10,29.00421722,37.59999847,23760,2824.580879,258.0176378,32.7644284,29.03058101,11016.14186,34.905,18.8,17.88360692,11.94494602,74.231,92.62904202,97.14819395,51.254,614.7124458,15.72456601,-0.026363794,15.73242,3.867490556,2002
Coted'Ivoire,56.29245283,7.139,-9,45.3119277,47.90000153,103280,742.6592873,11.33427016,7.463669342,31.79127049,4500.52964,28.46,106.4,17.90989589,0.747288466,52.21,41.44002018,54.61606555,31.29,47.73371524,15.3768237,13.5206572,62.63657379,4.677026167,5404.666667
Croatia,28.50072907,1.943,-5,44.44154695,77.5,18850,5432.3951,546.1476519,8.636873331,48.17914431,27044.60177,19.42,17,122.6363915,22.26486616,71.07,0,0,78.842,1228.467378,21.08847887,-3.818211368,14.249768,1.313705809,20203.33333
Cuba,57.18808194,1.832,-7,32.30559705,46,24350,3508.543959,250.4935075,16.62867826,44.10863146,15291.21264,0,15.6,2.584389922,5.480279077,74.435,0,0,90.217,248.9854592,0,-11.80303441,12.910018,1.333511519,32600.33333
Cyprus,18.72294372,2.453,10,54.65828959,51.20000076,1720,7893.657975,487.8262289,10.02600961,67.10034074,26037.41785,0,13.4,8.181918685,18.42375967,75.541,94.3624702,99.62139416,75.428,365.7479606,41.79559887,-12.44205115,13.647245,2.45190554,3182.666667
CzechRepublic,55.23052544,1.99,-7,0,88.19999695,26370,0,0,10.69192015,63.46998231,31801.84622,20.165,0,0,0,70.99,0,0,0,729.2840916,15.599102,-0.668298467,10.6928146,0,0
Denmark,67.3666824,1.4,10,37.32908167,82.69999695,4860,21692.26082,3410.736777,17.08309496,36.63026766,45202.82002,0,8,5.983422008,42.24171775,74.65,0,0,118.705,1655.742175,32.1352274,0.698814007,12.05005,0.096858234,50592.66667
Djibouti,56.12597066,6.239,-8,38.77377364,69.80000305,60,860.6400104,33.21649415,0,57.93477586,6189.965148,27.84,104.4,4.393596772,0.816745986,55.174,0,0,16.569,0,0,-19.16100222,34.83585358,3.86395284,355.6666667
Dominica,25.33333333,0,0,35.6156478,0,470,2867.856057,166.2659969,4.350242473,68.3869904,9800.367818,0,13.8,6.628200138,20.36499386,0,0,0,98.818,0,0,-32.77134259,6.593111038,0.089277599,44
DominicanRepublic,54.42880795,3.978,6,0,33.29999924,19720,0,0,3.203416974,32.84480775,5730.177037,39.95333333,0,0,0,64.706,0,0,0,219.8802573,13.91106888,-4.636800858,49.18263245,0,0
EastGermany,0,0,-9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11.43583,0,326084
Ecuador,26.20647305,4.306,8,25.75344886,26.70000076,118410,1277.740533,43.33071278,4.888617895,23.31078017,13937.87654,0,56.5,-1.989399913,5.037582097,65.448,0,0,31.242,151.5144538,25.20223488,2.442668687,15.46362114,4.326022856,21255.66667
Egypt,2.504394997,5.123,-6,22.35124787,22.39999962,590,1011.738562,29.32369244,0.625556149,35.8125169,7534.128537,27.19,88.5,11.15999216,5.965849542,61.124,46.89188063,62.12492662,49.382,159.9252843,16.27491985,-13.46126903,0,2.444229064,63833
ElSalvador,65.00965251,4.609,6,21.75413985,55.59999847,3320,1523.853512,89.2079404,5.019166212,28.53653526,8227.600261,39.43,62.8,3.052361892,3.635946713,58.527,79.30676893,89.95603307,234.347,100.5056377,12.65604925,-6.782395403,36.22414017,2.45702031,1606
EquatorialGuinea,11.90730838,5.826,-7,56.21080093,43.20000076,17430,3237.399062,140.4874266,0,60.07943349,2207.282393,0,139.1,19.19999759,0.932094983,44.429,88.30830111,97.13136729,10.47,0,0,-3.958247561,40.30931854,9.006953908,80.66666667
Eritrea,74.10891089,6.591,-6.5,13.19720442,55.79999924,15760,167.7889085,4.097317115,0,60.00597968,1027.872477,0,106.9,18.7334616,1.339434402,44.561,0,0,23.258,15.00215295,0,-46.80877526,21.64807129,3.644016439,535.3333333
EritreaandEthiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,23.78862939,2.166,-7,72.6491803,87.59999847,22430,4864.360759,386.1488799,14.54393253,74.24182807,19562.44794,24.84333333,19.6,9.678676434,31.20551765,69.65,99.76719592,99.77050199,33.561,1069.839585,17.24663806,-3.977706849,16.767666,0.95197374,18723.46667
Ethiopia,32.194,7.437,-8,7.615467101,61.70000076,137050,136.1884244,3.793129938,6.359445468,13.88833685,1131.63362,25.43,133.3,-2.733879137,0.155575434,44.175,35.9,49.9,36.012,4.892023768,8.139972284,-6.272869751,28.66166496,5.111047504,1664.666667
FaeroeIslands,2.158273381,0,0,0,0,1,23224.09863,0,1.272619516,0,0,0,0,0,44.33469466,0,0,0,32.109,0,0,0,0,0.973564786,498.6666667
FalklandIslands(Malvinas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,25.66666667
Fiji,18.06239737,3.693,9,42.82914828,24.39999962,9800,1730.791377,87.63823696,3.526131776,43.89556402,6378.966999,0,30.5,3.007499719,5.49355884,64.074,0,0,38.33,0,21.66438839,-1.066415745,3.965080738,2.554620922,583
Finland,7.96808825,1.7,10,29.92160361,84.90000153,224590,16687.27239,2010.929596,16.05962663,27.51466373,38775.94195,22.57448845,6.1,8.462011986,42.39426638,74.77,0,0,14.429,2131.979734,22.63481274,2.406939883,9.711271,1.628694841,42251
France,57.53099494,1.847,8,24.3317495,68.09999847,153530,16265.1401,2656.67967,19.59874443,24.24975494,42977.29171,0,8.8,7.094062436,24.53423329,75.37,0,0,99.707,1453.129306,21.75882846,0.081980551,19.09898,0.672636464,405306
FrenchGuiana,0,3.603,0,0,65.30000305,0,0,0,0,0,14422.76989,0,0,0,0,69.788,0,0,0.917,0,0,0,0,0,355.6666667
FrenchPolynesia,12.02185792,3.774,0,3.507315587,54.79999924,1050,12236.91491,0,12.33101172,25.01039261,41336.03067,0,0,12.29898541,14.55064323,66.871,0,0,42.375,0,0,-21.50307703,0,2.716884402,458.3333333
Gabon,19.99456669,5.712,-9,59.09266161,73.59999847,220000,5400.012659,72.92989755,15.91309077,40.20048837,32387.34859,0,66,12.01021711,2.601302605,58.303,83.80069,96.6865,2.875,385.2452763,0,18.89217324,29.35261154,5.632048892,5995
Gambia,56.9,6.248,7,51.12494399,73.80000305,4610,635.8501573,8.639391273,5.530408521,64.78919069,1337.850342,0,93.3,9.00161277,2.786326439,49.318,36.81772659,52.55501678,65.078,0,0,-13.6642467,25.88965797,7.101232931,172.3333333
Georgia,41.1541229,2.275,-7,29.11743158,86.40000153,27680,2164.703664,19.90708918,13.35094176,48.57318592,13753.6025,27.93,26.56666667,1.267223612,3.666237829,69.952,0,0,75.166,548.9601972,13.79618155,-19.45575416,8.842691358,1.486089343,6899.2
Germany,52.3701773,1.457,10,23.59435838,58.79999924,110760,16613.1734,2689.50061,14.65517408,26.47214088,46396.65612,22.06920984,9.8,1.989146343,35.36980395,74.111,0,0,217.597,1635.350633,11.40228669,-2.877782501,9.63529625,-0.382229524,1036570.333
Ghana,54.05642964,6.223,-7,8.044013277,82.5,60940,197.4867748,18.35883934,1.47718781,10.77062194,1614.506421,28.665,97,35.31242636,1.536515441,53.67,57.89747287,70.66306259,52.246,42.48738099,15.47223831,-2.726608666,24.61300278,4.518037633,2581.333333
