Country,Year,AgriLand,ChildrenPerWoman,DemocracyScore,Exports,FemaleParticipation,ForestArea,GDPpercapita,HealthSpendPerPerson,Hightotechnologyexports,Imports,IncomePerPerson,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,LiteracyRateAdult,LIteracyRateYouth,Populationdensity,ElectricityPerPerson,Taxrevenue,Tradebalance,Trafficdeaths,Urbanpopulationgrowth,YearlyCO2emission
Greece,2012,69.44336694999998,1.521,5.733333333333333,18.266621708333332,54.31428527857143,36010.0,9056.150496999999,1013.0733751999999,7.607484824166666,27.17533664692308,43622.660489999995,26.04365412,4.1,9.831747816916668,14.123619062,80.593,0.0,0.0,72.47086666666665,775.2055685892308,20.634665124999998,-9.65797159,16.36871090909091,0.470642414,49961.51111133333
Greenland,2012,0.6589389195,2.1,0.0,0.0,0.0,2.0,16295.939523,0.0,14.361638504199998,0.0,81774.10965,0.0,0.0,2.8977508524,38.4211515165,0.0,0.0,0.0,0.021533333333333335,0.0,0.0,0.0,0.0,-0.07043137,426.0666666733333
Grenada,2012,46.56862745166666,2.194,0.0,39.67474119874999,0.0,170.0,4050.49586075,159.07686728000002,10.41227529525,62.18997106875,17059.37128,0.0,11.4,7.615535029875001,9.4225123106,72.64,0.0,0.0,274.1694666666666,0.0,21.71609024,-22.8117209125,3.693677187,-1.189109585,88.97777777333334
Guadeloupe,2012,0.0,2.095,0.0,0.0,74.19999967285715,0.0,0.0,0.0,0.0,0.0,8036.522200857142,0.0,0.0,0.0,0.0,80.694,0.0,0.0,202.47706666666667,0.0,0.0,0.0,0.0,0.0,860.9333332246667
Guam,2012,34.722222223333326,2.426,0.0,0.0,60.299999781428575,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5124309795,78.586,0.0,0.0,202.70933333333335,0.0,0.0,0.0,0.0,1.278763575,0.0
Guatemala,2012,34.64601219333333,3.844,0.9333333333333333,19.304863559999998,33.457143238571426,42080.0,1465.5634418000004,41.81436564,7.153086624750001,24.577498317692307,10581.50405,44.49,26.5,6.351316664083334,3.532966944,71.77,0.0,0.0,69.43493333333335,100.43950903100001,9.947027391999999,-5.785397885384616,7.637175333333333,2.798013778,4776.444444686667
Guinea,2012,57.583496119166675,5.001,-5.923076923076923,25.837477526666664,89.38571276,69040.0,359.6680031166666,4.120333155,0.1404199905,28.96889564333333,1931.39852,0.0,65.2,15.073566566666665,0.3815482995,55.865,20.55374866,27.71638722,22.228266666666666,0.0,0.0,-3.739223448166667,34.41266632,2.431413913,979.2820513
GuineaBissau,2012,51.89663347500001,4.989,-2.3333333333333335,11.920008084374999,59.31428637,21200.0,169.78373233,4.08700713,3.933057458,42.67262548000001,1186.148502,0.0,80.8,27.270778435900002,1.4643780283333332,54.053999999999995,41.3577676,59.49284785,24.371133333333333,0.0,0.0,-30.752617395000005,30.98948479,0.9691893640000001,142.02222221733334
Guyana,2012,8.16692798625,2.591,1.0909090909090908,77.27465967636364,45.257143292857144,152050.0,805.3442497538462,69.784899715,0.8004859033333332,83.84955006833333,8530.212898,0.0,29.0,8.607503023916665,8.292448560333334,66.134,0.0,0.0,3.1800666666666673,0.0,0.0,-8.953444673083334,29.0024929,-1.21178064,1254.48888882
Haiti,2012,59.36441702833332,3.2119999999999997,-5.2,11.935961542600001,49.414285930000005,1090.0,418.0453410200001,7.322736682499999,5.945330014666667,35.09563335,2360.7343920000003,0.0,56.5,15.268246683799997,3.3100042189999996,62.746,0.0,0.0,219.66846666666663,16.8926612868,0.0,-23.159671812,8.17910099,2.008857083,853.8444444933333
HolySee,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.8181333333332,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,2012,28.445348109999998,3.05,2.4,37.319594394166664,45.15714264,63920.0,1044.7491584461538,46.323079085,1.730701557,43.60824269538462,7230.313161,41.95,19.4,9.973775628166667,4.11189181125,73.503,0.0,0.0,35.50066666666667,133.83141816900002,15.313191035,-7.513899311846154,14.56089497,3.1590594380000003,2745.599999886667
HongKongChina,2012,0.0,0.0,0.0,0.0,0.0,0.0,18654.461325363638,0.0,0.0,0.0,87708.82581000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,2012,71.40153501500001,1.396,-1.0,45.17977806916667,73.95714242285715,19070.0,3562.209352384615,467.525664725,17.7670815924,44.15299506,34131.20947,24.14,5.3,8.8464235985,18.335025283,74.491,98.94412763,99.18659281500001,109.9819333333333,711.7794298,22.5410693975,-0.8591464873846154,13.369024,-0.45593319299999996,61691.66666733334
Iceland,2012,22.76807980166667,2.096,0.0,35.17541403250001,83.64285823142858,180.0,22833.93676846154,3051.3433765,19.83018962583333,38.02166457923077,68742.35872999999,0.0,1.8,17.279835713500002,46.8177510636,81.96,0.0,0.0,2.223466666666667,1967.228905184615,25.397999873333333,-2.380257666,7.507259369,0.7080570709999999,1681.2888888666666
India,2012,60.5662324525,2.505,8.6,9.097835448916667,40.94285747,653900.0,321.86874733076917,6.7711630025,5.669852152833333,10.494347017615384,6458.295775,0.0,43.8,7.520392646,1.3860228453999999,66.168,0.0,0.0,223.98813333333334,46.2780375183,9.694169248,-1.565623269615385,20.98031998,2.18100408,575112.7555113334
Indonesia,2012,23.255242688333336,2.37,-2.933333333333333,25.61708758083333,55.12857164857143,994090.0,519.5693969,12.28272613,11.140204196800001,21.395536193076925,8759.399639,0.0,25.8,31.61998356608333,2.8749882785,70.624,83.29658733000001,94.53421743333332,80.09,82.0838004122,13.7930593125,3.408236508769231,24.69155693,2.728893119,134630.95555933332
Iran,2012,36.983922305,1.9169999999999998,-6.4,20.3045524553,27.199999945714286,110750.0,1627.2185842727274,78.9560944325,1.2361792265,20.768130654,24650.25606,0.0,15.1,17.44679134536364,4.670004025,73.736,64.86580732,82.71262111666668,25.693266666666666,327.081159786,7.208246927600001,-0.4635781986999996,59.52505112,1.5925162640000001,187440.00001113335
Iraq,2012,21.50315141333333,4.086,-6.6,0.0,16.114285741428574,8180.0,839.6018162,41.354738637500006,0.0,0.0,8321.694177,0.0,28.4,27.614990474,0.939245376,69.181,74.05220113,84.79680343,34.33593333333333,318.945275575,0.0,0.0,117.9309311,2.300182861,47210.288893599994
Ireland,2012,74.38912275666667,1.999,10.0,58.587479163333334,49.214286259999994,6350.0,16777.2328725,2202.6342773,38.884618499999995,55.331166280769224,71712.21982,27.23060286,3.4,-0.07207257600000005,24.3216152872,80.531,0.0,0.0,47.994800000000005,1133.877434153846,25.122946782499998,1.0209333949230774,12.033584071428573,-0.20468034300000001,25669.111110466663
IsleofMan,2012,63.74269005916667,0.0,0.0,0.0,0.0,30.0,15249.6748485,0.0,0.0,0.0,27265.38765357143,0.0,0.0,3.9954229438,0.0,0.0,0.0,0.0,111.74399999999997,0.0,0.0,0.0,0.0,-0.435322531,0.0
Israel,2012,25.073166975000003,2.91,9.466666666666667,34.5823136725,60.81428582428572,1530.0,13925.721800615383,1011.1923499249999,16.689124942166668,42.879143249230765,54642.41036,0.0,3.3,51.26920971466666,20.3235491116,81.641,0.0,0.0,177.26080000000002,1362.0659263300001,26.90559937,-10.089164663307692,9.125408375000001,1.585245765,29362.666667333335
Italy,2012,57.74200372083333,1.4709999999999999,10.0,20.87633633833333,53.542856487142856,83690.0,13818.159515769232,1730.88527675,7.9292614585,19.92262464846154,51623.47866,26.80495528,3.2,7.1762485866666665,20.4176751822,82.235,0.0,0.0,180.7422,715.2513001692307,22.5855121875,0.30918452500000004,16.146745575,0.018369716,315809.7555533333
Jamaica,2012,45.28316405083333,2.2840000000000003,9.692307692307692,42.539939375454544,83.92857142857143,3410.0,3188.923398666667,105.84685811,0.1575566536,49.65343199181819,13891.405490000001,33.86333333333333,14.4,17.287564358727273,9.420944474999999,73.33800000000001,0.0,0.0,192.71359999999999,242.61934683000004,25.724391400000002,-7.6836540579090915,14.00629807,0.41167674600000004,6280.755555446667
Japan,2012,15.968144874166667,1.405,10.0,11.870588781416666,63.5,248760.0,26269.222449615387,2352.63532275,24.04237690666667,10.718329119692308,62547.9864,0.0,2.2,2.3783118881666665,34.1101027196,83.41799999999999,0.0,0.0,293.9302666666666,1225.6279337153844,9.22614327,1.1125729214615385,11.31191057142857,0.334654417,820625.42216
Jordan,2012,12.283733755,3.3139999999999996,-5.8,45.53111062,16.214285714285715,980.0,1884.9253724444445,117.81302948250001,2.9808265817500006,78.42692239444445,10485.03652,34.93,16.4,4.165135549666666,9.35394605475,73.7,0.0,0.0,30.48026666666667,332.9528874277778,20.353724395999997,-33.09638036888889,27.1492939,2.500457457,7601.48888824
Kazakhstan,2012,78.175204652,2.487,-6.266666666666667,55.125308172,88.42857142714287,33650.0,1564.5301015999999,80.37259116999999,9.86850251275,48.297209318,23965.305330000003,23.405,16.7,313.122111008,3.5871077257499997,66.39399999999999,0.0,0.0,4.946466666666666,393.46522395,12.263689056666665,6.8280988547999995,16.820943999999997,-1.583250719,186256.40001999997
Kenya,2012,45.89029061333333,4.459,-2.4166666666666665,27.31103151666667,82.5,35820.0,384.9764277384615,9.3345754775,3.3701486142,31.789596150769228,3035.3950879999998,47.87,48.7,11.515120486,3.00510671775,61.115,82.22907531,92.52817587,32.419799999999995,29.190834876000004,17.366879852000004,-4.191167534538462,31.48476219,4.216679357,5254.8222222
Kiribati,2012,46.399176955833326,2.9819999999999998,0.0,24.696239526888892,0.0,120.0,883.11662963,98.2968749875,0.0,74.92580262666667,6127.291906,0.0,46.3,4.179272307,4.095075158,68.59,0.0,0.0,79.9972,0.0,0.0,-50.229562679666664,5.257735729,1.6717326959999999,29.333333333333332
Kuwait,2012,7.884399551083334,2.6260000000000003,-8.166666666666666,61.00433254666667,43.81428528,50.0,22265.070357499997,593.36131985,1.3195329578333335,33.48685164166667,84090.11847,0.0,9.5,10.145011218,18.128542531249998,74.186,80.71193207499999,88.80939373999999,71.0808,5481.4845017,0.8107536735,27.465869984333334,35.227278901428576,-10.46238357,32739.928571428572
Kyrgyzstan,2012,55.203336809999996,3.062,-5.333333333333333,0.0,80.64285714285714,8580.0,0.0,0.0,10.640889830499999,59.109916526000006,4156.416483,23.595,0.0,0.0,0.0,67.37,0.0,0.0,0.0,429.69519360000004,13.61559335,-17.949177459833333,15.956613200000001,0.0,0.0
Latvia,2012,30.419681622000002,1.591,-2.066666666666667,51.035560788000005,88.71428462285715,32410.0,3346.7639533636366,253.9292295125,5.25053895575,58.405700796,31150.552560000004,23.8,7.6,88.24026110145454,27.351307309250004,72.045,99.74656994,99.7502644,36.48226666666666,587.67638504,14.2222183075,-7.370140008999999,25.079810000000002,-1.521512891,8798.533332800002
Lebanon,2012,60.3453893775,1.4980000000000002,1.4666666666666666,16.577922858,31.542857034285714,1310.0,4817.6471366666665,176.696405075,2.4014927846666665,52.438559678000004,27423.95137,0.0,8.0,27.278642833,9.90572766875,79.71600000000001,0.0,0.0,269.9264,932.3097727,14.609052236666665,-35.860636822000004,44.47524643,0.902293295,7966.933333466665
Lesotho,2012,78.06598594666666,3.092,-0.6363636363636364,26.347918879166667,75.17143031285714,420.0,282.62337406153847,25.1749618025,0.18206944533333333,104.45928189230769,3940.9422990000003,0.0,74.2,11.589920604166666,1.49254408725,48.946999999999996,86.25443487,90.92690279,45.193400000000004,0.0,46.398238988,-79.23498055769231,17.26665115,2.982737418,0.0
Liberia,2012,26.690545404166667,4.868,-3.466666666666667,57.04936993222222,59.328571319999995,46290.0,457.7958873984616,4.552032036666667,0.0,60.945694032000006,999.6181641000001,0.0,56.0,3.892914051833334,0.19290463033333335,60.23,43.442448080000005,59.42341179500001,17.38686666666667,0.0,0.318976728,-8.296041803200003,34.08774567,-0.978467138,696.9111111180002
Libya,2012,8.323908521666668,2.41,-7.0,45.102492394,23.89999962,2170.0,7008.959842333334,168.350772855,0.0,24.88787494,18272.68925,0.0,13.2,26.25119931,4.239960261333334,75.13,73.140331665,94.48668531999999,1.8581333333333334,639.8564356800001,0.0,20.2146174514,24.51953506,1.909570785,26420.53333178
Liechtenstein,2012,49.479166666666664,0.0,0.0,0.0,0.0,70.0,53038.079193,0.0,0.0,0.0,95669.71946999998,0.0,4.2700000000000005,2.0298182025,56.84089267666667,0.0,0.0,0.0,155.95659999999998,0.0,0.0,0.0,0.0,-0.598747646,0.0
Lithuania,2012,49.439777793999994,1.504,-1.4,45.999546699999996,88.81428636714284,20200.0,3934.7097737999998,292.27062767250004,4.8620163988,52.18853836999999,36939.94965,23.98,4.4,194.9149027032,23.287793402749998,71.942,0.0,0.0,49.75600000000001,547.7095740000001,16.30041596,-6.188991670199999,21.927296000000002,-0.8492586040000001,15707.266666
Luxembourg,2012,49.806949806666665,1.661,0.0,110.9216908191667,53.81428637,870.0,29155.38102384616,4378.190342,11.163040375,92.32975746307693,137412.7636,23.77205419,1.7,4.907304282166667,35.0593710798,80.37100000000001,0.0,0.0,143.66166666666666,1110.355439376923,24.814349863333334,16.321868542153847,11.499053,0.258599007,10630.155556200003
MacaoChina,2012,0.0,0.0,0.0,0.0,0.0,0.0,16545.383885714287,0.0,0.0,0.0,146244.2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,2012,63.81733557916666,4.5280000000000005,0.6923076923076923,19.182441260833336,88.12857164857142,131220.0,323.2315359538461,8.1487257225,0.9933555618,27.624211453076928,1962.95735,37.02,40.9,10.38811247,0.5938608855,64.28,70.68616958,70.23622047,16.698933333333333,0.0,11.735998063333334,-9.14578996876923,23.91659546,4.102818415,1112.466666673333
Malawi,2012,44.789456935000004,5.471,-4.0,24.8640582275,86.29999869285714,35670.0,139.21079561384613,8.1164003775,1.4244712025,37.277528663846155,1696.3820280000002,31.85,46.0,16.38765434766667,0.39142876,54.798,0.0,0.0,60.47786666666666,0.0,0.0,-12.519508331769229,25.79216957,3.258819958,671.9166666583334
Malaysia,2012,19.120884695,1.975,5.3076923076923075,70.17095421,49.92857142857143,215910.0,2484.5280963,108.79203204000001,46.51243564333333,60.81877883,28404.423880000002,34.69,7.3,4.886319086083333,24.0580178156,74.836,79.10204483,92.60321833,46.256933333333336,646.80059,15.862370685,8.129704228461538,16.94842148,2.92279716,85113.23333300001
Maldives,2012,27.222222223333333,2.287,0.0,90.643077635,32.98571395857143,10.0,2747.27045175,151.82623040750002,0.0,93.09621535375001,12092.93642,0.0,9.0,4.242921723749999,6.443811580799999,77.564,96.32649558,98.1701231,586.3865999999999,0.0,13.811622374,-6.8975507415,29.66745758,2.472493648,300.66666667670006
Mali,2012,28.09541956583334,6.852,-1.6923076923076923,16.774480945,41.47142900714285,132810.0,204.39554062727277,10.275657995,5.74667668325,30.094028717999997,2141.103057,0.0,79.6,7.7998849804545465,0.53685515575,54.622,9.433807007999999,19.64622759,6.4784000000000015,0.0,13.904952153333333,-13.3195477737,34.49703979,3.52657038,379.0769230846154
Malta,2012,38.28125,1.361,0.0,75.162629029,21.571428708428574,3.0,6932.1811692,698.329929475,58.94782552400001,84.97364548899999,44921.79366,0.0,5.8,2.9762794678999995,25.054290696,79.574,0.0,0.0,1092.6583333333333,1105.5610458285714,26.46517227,-9.9142692399,3.220545053,-1.206552647,1300.4444444066664
MarshallIslands,2012,73.61111111,0.0,0.0,0.0,0.0,130.0,2227.8389802857146,376.0341075,0.0,0.0,12818.73049,0.0,30.9,2.6200950090000004,1.7595760429999998,0.0,0.0,0.0,182.53293333333332,0.0,0.0,0.0,12.4055109,0.414669978,77.0
Martinique,2012,0.0,1.84,0.0,0.0,78.75714111285716,0.0,0.0,0.0,0.0,0.0,18669.059106285713,0.0,0.0,0.0,0.0,81.18,0.0,0.0,301.43653333333333,0.0,0.0,0.0,0.0,0.0,1154.2666665846666
Mauritania,2012,38.412567510833334,4.728,-6.3076923076923075,41.85327202,68.97142791714286,3170.0,518.147129023077,17.6291121075,0.0,53.99483057384615,3796.7038409999996,28.975,64.8,5.0267024715833335,0.8478339666666667,61.39,51.20767798,61.33664597,1.6489333333333334,0.0,0.0,-14.186913131307694,27.48722076,2.828353765,1305.615384613077
Mauritius,2012,54.06403940916667,1.504,9.636363636363637,56.184010838888895,48.08571352285714,390.0,2925.3045502222226,100.749721635,2.7711036479999995,61.22550633222222,26165.55015,0.0,13.0,9.000146096625,10.8555795595,73.453,84.30308904,94.538963,458.6887333333333,0.0,0.0,-5.041495491999999,13.804516,0.45443724,1231.75555562
Mayotte,2012,47.522522521666666,3.8939999999999997,0.0,0.0,0.0,160.0,0.0,0.0,3.003066891,0.0,0.0,0.0,0.0,0.0,0.0,78.964,0.0,0.0,206.26233333333332,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,2012,52.23488258416668,2.2159999999999997,-1.3333333333333333,17.679072064916667,43.11428669714285,667510.0,4559.174441461538,176.9783557375,17.303015891999998,17.884939653692307,24060.77243,37.834,13.9,25.887488874666673,8.2218196486,77.281,89.35105196,96.1265546125,35.156666666666666,253.25257201,11.34550317,-0.9123355828461539,14.346844692307691,1.636412589,227895.55555999998
Monaco,2012,0.0,0.0,0.0,0.0,0.0,0.0,71641.39825299998,3629.2100902499997,0.0,0.0,52052.197052,0.0,3.1,3.9580959085,53.97502004333333,0.0,0.0,0.0,18490.559333333335,0.0,0.0,0.0,10.33135319,-0.116139097,0.0
Mongolia,2012,81.84647948416668,2.4459999999999997,-1.4,41.55535463571429,71.52857208428571,117170.0,526.2224795999999,32.343616195,0.5740523783333334,59.359845674285715,8600.266538,0.0,23.0,33.21165260242857,4.587937584333333,67.286,97.7688517,97.71011943,1.0913333333333335,215.91653254999997,14.06142240675,-17.804491038857144,42.3170166,0.946166918,5702.399999866667
Montenegro,2012,38.14126394,1.676,-3.6,39.22345068,0.0,5430.0,1865.4143820000002,190.84736989499999,0.0,67.76525643999999,20128.32189,0.0,5.5,6.7999958125,29.1250343,74.715,0.0,0.0,40.11593333333333,0.0,0.0,-28.51241902,0.0,0.48061044799999997,4950.0
Montserrat,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16652.260394266665,0.0,9.857999999999999,0.0,0.0,0.0,0.0,0.0,103.25673333333334,0.0,0.0,0.0,0.0,0.0,32.38888888966667
Morocco,2012,64.04048701166667,2.7060000000000004,-6.857142857142857,23.98274550416667,27.357142857142858,50170.0,1070.2851818076922,28.410968195,6.94417163025,29.583602692307696,9029.039870999999,0.0,26.8,4.261570992833334,11.35185036475,70.714,53.72708953,74.160277745,44.945133333333324,99.575522205,23.722647975,-5.632481079846153,22.31610298,1.6067059830000001,18733.0
Mozambique,2012,60.55395186416666,5.263,-1.8888888888888888,16.318051681375003,92.07142966285713,411880.0,220.9770233875,9.538271617500001,7.5057317275,35.191581334999995,2116.8838579999997,0.0,63.1,27.678664263571427,0.588020836,49.91,27.101778399999997,43.6443638,15.777199999999999,18.900351473,0.0,-18.873529655,32.36027908,2.9924532760000004,1913.0222220666662
Myanmar,2012,16.42470378166667,1.959,-4.0,5.007300829636365,77.7999997842857,348680.0,0.0,0.6730556925,0.083068851,7.308106727846155,3314.0918690000003,0.0,41.1,8.05316981009091,0.12216869600000001,65.009,89.94176457,94.58631256,48.40999999999999,18.8090592454,3.8089192630000004,-1.5483501236923076,17.34100342,1.936011741,5505.377777666667
Namibia,2012,47.018061679999995,3.1069999999999998,6.0,53.208281626250006,65.14285768714286,80320.0,2155.9963855,109.5854769025,2.717926761333333,59.08756376875,11071.67348,0.0,28.3,14.30484895742857,2.69687276975,64.014,0.0,0.0,1.4235333333333335,0.0,27.391185670000002,-5.975700224,25.37347221,3.2777448089999996,2102.466666734
Nauru,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.83133169999996,0.0,0.0,15640.376066600002,0.0,30.3,0.0,0.0,0.0,0.0,0.0,352.89840000000004,0.0,0.0,0.0,26.21061516,0.0,110.611111125
Nepal,2012,28.250073579999995,2.3890000000000002,-3.8,13.434747884545454,54.64285768714286,39000.0,175.8949960076923,4.4489087225,0.011031168000000001,22.470403921363637,2528.985291,35.855000000000004,33.6,7.640077049083334,0.47780116159999997,67.98899999999999,0.0,0.0,112.05193333333334,14.6568515867,8.670856856,-8.953852544181817,18.0339222,3.2867361639999997,1081.177777758
Netherlands,2012,60.552428909999996,1.7590000000000001,10.0,56.24596201916666,59.09999956285714,3600.0,17275.475155769233,2213.8245150000002,24.378537753333333,52.22659665538462,72514.1748,0.0,3.4,4.094899650416666,42.1545784124,80.906,0.0,0.0,331.60713333333337,988.8704856461537,22.3666916675,3.4538450292307696,12.774273214285714,0.993969751,138078.35554000002
